ID,Ordinal by runoff (prefer pre-dam),LATITUDE,LONGITUDE,RiverName,Country,Ocean,"Area, 10^3 km^2","Area, km^2",Length,Max_Elev,Elev_cat,Climate_T,Climate_R,Climate_S,Climate_Cd,Q_preferPredam (km^3/yr),Q_preferPredam (m^3/s),Q,PreDam_Q,Runoff,Runoff_preferPredam,TSS,PD_TSS,SedYield,SedConc,TDS,PD_TDS,DisYield,DisConc,"Arid Q (m^3/s), prefer predam","Subarid Q (m^3/s), prefer predam","Humid Q (m^3/s), prefer predam","Wet Q (m^3/s), prefer predam",VARIABLES FOR AREA PREDCITION and other metrics,COEFFICIENTS,Predicted  area using M&S2007,Error using M&S2007,,Predicted using this method,Error using this method,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,69,37.39017000,14.95284000,Gornalunga,Italy,Sicilian Channel,0.23,230.00,,600,Upland,Te,A,W,Te-A-W,0.005,0.158443823,0.01,,21.74,21.74,0.03,,0.13,6000.00,,,,,0.158443823,,,,,,2.5469332413,0.0110736228,,224.9170076755,0.9779000334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,70,-31.67736000,18.17938000,Olifants,South Africa,Atlantic,55.00,55000.00,285,1500,Mountain,STr,SA,S,STr-SA-S,1.2,38.02651752,1.20,,21.82,21.82,,,,,,,,,38.02651752,,,,,,2405.9223898524,0.0437440435,,38952.5275874091,0.7082277743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005,71,28.60000000,-95.95000000,Colorado,USA,Gulf of Mexico,110.00,110000.00,1600,1200,Mountain,STr,A,S,STr-A-S,2.4,76.05303504,2.40,,21.82,21.82,1.4,,0.01,583.33,0.6,,0.0054545455, 250.00 ,76.05303504,,,,,,5722.2800483136,0.0520207277,,74755.7887538384,0.6795980796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,72,-35.78590000,138.99420000,Murray-Darling,Australia,Great Australian Bight,1100.00,1100000.00,3500,>1000,Mountain,Te,A,S,Te-A-S,24,760.5303504,7.90,24.00,7.18,21.82,1,,0.00,126.58,3.6,,0.0032727273, 455.70 ,760.5303504,,,,,,101758.127883927,0.092507389,,651798.23687993,0.5925438517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,73,70.85420000,153.67421000,Alazeya,Russia,Siberian Sea,68.00,68000.00,1600,>200,Lowland,Ar,SA,S,Ar-SA-S,1.5,47.5331469,1.50,,22.06,22.06,0.1,0.7,0.00,66.67,0.19,,0.0027941176, 126.67 ,47.5331469,,,,,,3179.9414963727,0.0467638455,,48048.1249413364,0.7065900727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,74,-3.15765000,40.14133000,Galana,Kenya,Indian,40.00,40000.00,560,1900,Mountain,Tr,A,S,Tr-A-S,1,31.6887646,1.00,,25.00,25.00,,,,,,,,,31.6887646,,,,,,1915.6010049897,0.0478900251,,32814.6810770717,0.8203670269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,75,35.14071000,-2.33076000,Moulouya,Morroco,Mediterranean,51.00,51000.00,450,>1500,Mountain,STr,A,W,STr-A-W,1.3,41.19539398,0.20,1.30,3.92,25.49,0.8,12,0.02,4000.00,,,,,41.19539398,,,,,,2659.0974074529,0.0521391649,,41997.9705473944,0.8234896186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,76,36.80288000,-121.79000000,Pajaro,USA,Pacific,3.10,3100.00,,1700,Mountain,Te,A,W,Te-A-W,0.08,2.535101168,0.08,,25.81,25.81,0.3,,0.10,3750.00,,,,,2.535101168,,,,,,81.5018637202,0.0262909238,,3051.1182117139,0.9842316812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,77,-29.89094000,-71.28651000,Elqui,Chile,Pacific,9.60,9600.00,210,>3000,High Mountain,Te,A,W,Te-A-W,0.25,7.92219115,0.25,,26.04,26.04,,,,,,,,,7.92219115,,,,,,338.633615169,0.0352743349,,8909.4279310742,0.9280654095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,78,32.67531500,121.28731300,Majiahe,China,Yellow Sea,8.70,8700.00,,,,Te,A,S/Au,Te-A-S/Au,0.23,7.288415858,0.23,,26.44,26.44,0.07,,0.01,304.35,,,,,7.288415858,,,,,,305.1159079645,0.035070794,,8237.4618594484,0.9468346965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,79,13.09925000,45.43905000,Wadi Bana,Yemen,Arabian Sea,6.40,6400.00,200,2000,Mountain,STr,A,D,STr-A-D,0.17,5.387089982,0.17,,26.56,26.56,,,,,,,,,5.387089982,,,,,,209.1058620445,0.0326727909,,6199.1158430313,0.9686118505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,80,-14.26972000,-38.99104000,Contas,Brazil,Atlantic,56.00,56000.00,490,>500,Upland,Tr,SA,S,Tr-SA-S,1.5,47.5331469,1.50,,26.79,26.79,0.1,,0.00,66.67,,,,,47.5331469,,,,,,3179.9414963727,0.0567846696,,48048.1249413364,0.8580022311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,81,-17.52400000,140.55770000,Flinders,Australia,Gulf of Carpentaria,110.00,110000.00,830,300,Lowland,Tr,A,S,Tr-A-S,3,95.0662938,0.50,3.00,4.55,27.27,9.3,,0.08,18600.00,0.3,,0.0027272727, 600.00 ,95.0662938,,,,,,7563.2181055577,0.0687565282,,92211.6150247873,0.8382874093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,82,27.10698000,56.82071000,Dozdan,Iran,Straight of Hormuz,11.00,11000.00,260,>1500,Mountain,STr,A,W,STr-A-W,0.3,9.50662938,0.30,,27.27,27.27,,,,,,,,,9.50662938,,,,,,425.3110092183,0.0386646372,,10575.8985271897,0.9614453207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,83,36.67856000,-121.81700000,Salinas,USA,Monterey Bay,11.00,11000.00,280,1900,Mountain,STr,A,W,STr-A-W,0.3,9.50662938,0.30,,27.27,27.27,2.3,,0.21,7666.67,0.17,,0.0154545455, 566.67 ,9.50662938,,,,,,425.3110092183,0.0386646372,,10575.8985271897,0.9614453207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,84,-30.73100000,-71.70600000,Limari,Chile,Pacific,11.00,11000.00,110,4900,High Mountain,Te,A,W,Te-A-W,0.3,9.50662938,0.30,,27.27,27.27,,,,,,,,,9.50662938,,,,,,425.3110092183,0.0386646372,,10575.8985271897,0.9614453207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,85,31.72728000,31.12304000,Nile,Egypt,Mediterranean,2900.00,2900000.00,6700,3800,High Mountain,STr,A,W,STr-A-W,80,2535.101168,30.00,80.00,10.34,27.59,0.2,120,0.00,6.67,1.2,6.1,0.0004137931, 40.00 ,2535.101168,,,,,,458318.660498786,0.1580409174,,2022386.20338731,0.6973745529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,86,36.04642000,0.12865000,Chéliff,Algeria,Mediterranean,44.00,44000.00,720,1900,Mountain,STr,A,W,STr-A-W,1.3,41.19539398,1.30,,29.55,29.55,4,,0.09,3076.92,,,,,41.19539398,,,,,,2659.0974074529,0.060434032,,41997.9705473944,0.9544993306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,87,-6.31159000,-35.03093000,Curimataú,Brazil,Atlantic,5.00,5000.00,180,700,Upland,Tr,SA,S,Tr-SA-S,0.15,4.75331469,0.15,,30.00,30.00,,,,,,,,,4.75331469,,,,,,178.8212515098,0.0357642503,,5510.7167753727,1.1021433551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,88,-34.44040000,115.30610000,Blackwood,Australia,Indian,20.00,20000.00,310,>200,Lowland,STr,A,W,STr-A-W,0.6,19.01325876,0.60,,30.00,30.00,,,,,,,,,19.01325876,,,,,,1011.5657565028,0.0505782878,,20296.7479942476,1.0148373997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,89,14.10883000,43.09376000,Wadi Zabid,Yemen,Arabian Sea,4.60,4600.00,250,1500,Mountain,STr,A,D,STr-A-D,0.14,4.436427044,0.14,,30.43,30.43,,,,,,,,,4.436427044,,,,,,164.0457943417,0.0356621292,,5164.5041123985,1.1227182853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
946,90,31.80906000,-114.81200000,Colorado,Mexico,Gulf of California,640.00,640000.00,3200,4100,High Mountain,Tr,A,S,Tr-A-S,20,633.775292,0.20,20.00,0.31,31.25,0.1,120,0.00,500.00,0.11,,0.000171875, 550.00 ,633.775292,,,,,,81020.0581957566,0.1265938409,,549092.7699574,0.8579574531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,91,35.29658000,-1.46170000,Tafna,Algeria,Mediterranean,8.80,8800.00,80,>500,Upland,STr,A,W,STr-A-W,0.28,8.872854088,0.28,,31.82,31.82,1,,0.11,3571.43,,,,,8.872854088,,,,,,390.1688516349,0.0443373695,,9911.4640912181,1.1263027376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,92,-43.33700000,-65.03900000,Chubut,Argentina,Atlantic,40.00,40000.00,850,>1000,Mountain,Te,A,Sp,Te-A-Sp,1.3,41.19539398,1.30,,32.50,32.50,0.6,,0.02,461.54,0.05,,0.00125, 38.46 ,41.19539398,,,,,,2659.0974074529,0.0664774352,,41997.9705473944,1.0499492637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,93,-5.42287000,38.98523000,Pangani,Tanzania,Indian,29.00,29000.00,480,5900,High Mountain,Tr,A,S,Tr-A-S,0.95,30.10432637,0.95,,32.76,32.76,,,,,,,,,30.10432637,,,,,,1796.6337877579,0.0619528892,,31269.2844720479,1.0782511887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,94,33.45874000,-117.68301000,San Juan Capistrano,USA,Pacific,0.30,300.00,,1900,Mountain,STr,A,W,STr-A-W,0.01,0.316887646,0.01,,33.33,33.33,0.089,,0.30,8900.00,,,,,0.316887646,,,,,,6.0576622639,0.0201922075,,431.649737625,1.4388324588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,95,-23.41417000,150.81916000,East Fitzroy,Australia,Pacific,140.00,140000.00,960,970,Upland,STr,A,S,STr-A-S,5.3,167.95045238,5.30,,37.86,37.86,3,0.3,0.02,566.04,1.1,,0.0078571429, 207.55 ,167.95045238,,,,,,15404.581109385,0.1100327222,,157480.477197362,1.1248605514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,96,-33.28082000,27.46638000,Keiskama,South Africa,Indian,5.20,5200.00,230,>1500,Mountain,STr,SA,S,STr-SA-S,0.2,6.33775292,0.20,,38.46,38.46,,,,,,,,,6.33775292,,,,,,256.207920058,0.0492707539,,7222.8570354602,1.3890109684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,97,17.10246000,42.41800000,Wadi Baysh,Saudi Arabia,Red Sea,5.20,5200.00,120,2100,Mountain,STr,A,D,STr-A-D,0.2,6.33775292,0.20,,38.46,38.46,,,,,,,,,6.33775292,,,,,,256.207920058,0.0492707539,,7222.8570354602,1.3890109684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,98,36.73381000,-2.88092200,Adra,Spain,Mediterranean,0.75,750.00,51,2700,Mountain,Te,SA,W,Te-SA-W,0.03,0.950662938,0.03,,40.00,40.00,0.15,,0.20,5000.00,,,,,0.950662938,,,,,,23.9169956542,0.0318893275,,1212.9668223179,1.6172890964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,99,40.91504000,121.25914000,Xiaolinghe,China,Yellow Sea,5.50,5500.00,180,220,Lowland,Te,A,S,Te-A-S,0.22,6.971528212,0.22,,40.00,40.00,,,,,,,,,6.971528212,,,,,,288.6246420016,0.0524772076,,7900.1898731636,1.4363981588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,100,5.49872000,-0.33269000,Ayensu,Ghana,Gulf of Guinea,1.70,1700.00,,>200,Upland,Tr,A,S,Tr-A-S,0.07,2.218213522,0.07,,41.18,41.18,0.15,,0.09,2142.86,,,,,2.218213522,,,,,,68.9727601997,0.0405722119,,2691.0356009475,1.5829621182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,101,-38.10570000,140.87810000,Glenelg,Australia,Great Australian Bight,12.00,12000.00,230,590,Upland,Te,A,W,Te-A-W,0.5,15.8443823,0.50,,41.67,41.67,,,,,,,,,15.8443823,,,,,,805.4110090761,0.0671175841,,17098.5390059313,1.4248782505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,102,-15.10603000,129.24761000,Keep,Australia,Timor Sea,12.00,12000.00,140,400,Lowland,Tr,A,S,Tr-A-S,0.5,15.8443823,0.50,,41.67,41.67,,,,,,,,,15.8443823,,,,,,805.4110090761,0.0671175841,,17098.5390059313,1.4248782505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,103,30.07748000,-9.67307000,Massa,Morroco,Atlantic,3.80,3800.00,90,>200,Lowland,STr,A,W,STr-A-W,0.16,5.070202336,0.16,,42.11,42.11,1.6,,0.42,10000.00,,,,,5.070202336,,,,,,193.845192444,0.0510118927,,5855.5570748532,1.5409360723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1490,104,-15.00516000,-75.45625000,Grande,Peru,Pacific,13.00,13000.00,190,>4000,High Mountain,STr,A,S,STr-A-S,0.55,17.42882053,0.55,,42.31,42.31,,,,,,,,,17.42882053,,,,,,907.3156837076,0.0697935141,,18701.976799122,1.4386135999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,105,42.28300000,130.70000000,Tumenjiang,China,Sea of Japan,33.00,33000.00,540,>1000,Mountain,Te,SA,S,Te-SA-S,1.4,44.36427044,1.40,,42.42,42.42,,,,,,,,,44.36427044,,,,,,2917.1925838136,0.0883997753,,45029.4850864994,1.3645298511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,106,37.11580000,10.22549000,Majardah,Tunisia,Mediterranean,22.00,22000.00,370,1700,Mountain,STr,A,W,STr-A-W,0.94,29.787438724,0.94,,42.73,42.73,9.4,,0.43,10000.00,,,,,29.787438724,,,,,,1773.0250568884,0.080592048,,30959.6316184612,1.4072559827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,107,-6.16726000,38.86098000,Wami,Tanzania,Indian,46.00,46000.00,490,1900,Mountain,Tr,A,S,Tr-A-S,2,63.3775292,2.00,,43.48,43.48,,,,,,,,,63.3775292,,,,,,4556.0926892801,0.0990454932,,62976.3334643033,1.3690507275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,108,34.22324000,-119.26093000,Santa Clara,USA,Pacific,4.10,4100.00,130,2000,Mountain,STr,A,W,STr-A-W,0.18,5.703977628,0.12,0.18,29.27,43.90,3,,0.73,25000.00,0.06,,0.0146341463, 500.00 ,5.703977628,,,,,,224.5927266003,0.0547787138,,6541.4729070486,1.5954811968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,109,24.84556000,-97.54560000,San Fernando,Mexico,Gulf of Mexico,18.00,18000.00,400,2600,Mountain,Tr,A,S,Tr-A-S,0.8,25.35101168,0.80,,44.44,44.44,3.6,,0.20,4500.00,,,,,25.35101168,,,,,,1449.3308613336,0.0805183812,,26602.8023255285,1.4779334625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1493,110,-14.87327000,-75.57394000,Ica,Peru,Pacific,7.40,7400.00,160,>3000,High Mountain,STr,A,S,STr-A-S,0.33,10.457292318,0.33,,44.59,44.59,,,,,,,,,10.457292318,,,,,,479.1235093247,0.0647464202,,11567.6672034235,1.5631982707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,111,32.03723000,-9.34851000,Tensift,Morroco,Atlantic,20.00,20000.00,240,3600,High Mountain,STr,A,W,STr-A-W,0.91,28.836775786,0.91,,45.50,45.50,,,,,,,,,28.836775786,,,,,,1702.5771347697,0.0851288567,,30029.487021487,1.5014743511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,112,27.65383000,-110.60963000,Yaqui,Mexico,Gulf of California,79.00,79000.00,740,3200,High Mountain,Tr,H,S,Tr-H-S,3.6,114.07955256,3.60,,45.57,45.57,,,,,,,,,114.07955256,,,,,,9499.1158033959,0.1202419722,,109459.405370918,1.3855620933,,,,,Fig 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,113,25.16332000,-108.22672000,Mocorito,Mexico,Pacific,2.80,2800.00,100,1000,Mountain,Tr,A,S,Tr-A-S,0.13,4.119539398,0.13,,46.43,46.43,0.48,,0.17,3692.31,,,,,4.119539398,,,,,,149.5320359917,0.0534042986,,4816.8148311658,1.7202910111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
975,114,25.40523000,-112.05400000,Santo Domingo,Mexico,Pacific,2.10,2100.00,85,>2500,Mountain,Tr,A,S,Tr-A-S,0.1,3.16887646,0.10,,47.62,47.62,,,,,,,,,3.16887646,,,,,,107.7221607682,0.051296267,,3763.5685827638,1.7921755156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1496,115,-12.28204000,-76.91284000,Lurin,Peru,Pacific,2.50,2500.00,90,>4500,High Mountain,STr,A,S,STr-A-S,0.12,3.802651752,0.12,,48.00,48.00,,,,,,,,,3.802651752,,,,,,135.2949585015,0.0541179834,,4467.5280769267,1.7870112308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,116,-19.88753000,34.76123000,Buzi,Mozambique,Indian,29.00,29000.00,360,1300,Mountain,Tr,A,S,Tr-A-S,1.4,44.36427044,1.40,,48.28,48.28,,,,,,,,,44.36427044,,,,,,2917.1925838136,0.1005928477,,45029.4850864994,1.5527408651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,117,-4.42479000,-37.75661000,Jaguaribe,Brazil,Atlantic,81.00,81000.00,460,>500,Upland,Tr,A,S,Tr-A-S,4,126.7550584,<1,4.00,#VALUE!,49.38,0.06,,0.00,#VALUE!,,,,,126.7550584,,,,,,10836.2756854075,0.1337811813,,120861.103823991,1.4921123929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,118,34.68864000,-120.59419000,Santa Ynez,USA,Pacific,2.00,2000.00,120,2200,Mountain,STr,A,W,STr-A-W,0.1,3.16887646,0.10,,50.00,50.00,2,3,1.00,20000.00,,,,,3.16887646,,,,,,107.7221607682,0.0538610804,,3763.5685827638,1.8817842914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,119,28.88300000,-95.38300000,Brazos,USA,Gulf of Mexico,120.00,120000.00,2000,1200,Mountain,STr,A,Sp,STr-A-Sp,6,190.1325876,6.00,,50.00,50.00,9.2,,0.08,1533.33,2.8,,0.0233333333, 466.67 ,190.1325876,,,,,,17988.4655668931,0.1499038797,,176968.028531002,1.4747335711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1506,120,-13.47218000,-76.17949000,San Juan,Peru,Pacific,3.90,3900.00,130,>4000,High Mountain,STr,A,S,STr-A-S,0.2,6.33775292,0.20,,51.28,51.28,,,,,,,,,6.33775292,,,,,,256.207920058,0.0656943385,,7222.8570354602,1.8520146245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,121,-24.74488000,152.34877000,Burnett,Australia,Pacific,33.00,33000.00,400,1140,Mountain,STr,A,S,STr-A-S,1.7,53.87089982,1.70,,51.52,51.52,0.7,,0.02,411.76,,,,,53.87089982,,,,,,3718.4864899223,0.1126814088,,54050.2995695406,1.6378878657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,122,-14.17069000,40.53027000,Mecuburi,Mozambique,Indian,8.90,8900.00,280,>200,Lowland,Tr,A,S,Tr-A-S,0.46,14.576831716,0.46,,51.69,51.69,,,,,,,,,14.576831716,,,,,,725.6920173039,0.0815384289,,15808.9345357854,1.7762847793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,123,-49.75675000,-68.66403000,Chico,Argentina,Atlantic,17.00,17000.00,410,>1000,Mountain,Te,A,Sp,Te-A-Sp,0.9,28.51988814,0.90,,52.94,52.94,0.1,,0.01,111.11,0.3,,0.0176470588, 333.33 ,28.51988814,,,,,,1679.2222999644,0.0987777824,,29719.0358559308,1.7481785798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,124,47.23310000,31.74210000,Yuzhny Bug,Ukraine,Black Sea,64.00,64000.00,860,390,Lowland,Te,A,S,Te-A-S,3.4,107.74179964,2.80,3.40,43.75,53.13,0.2,,0.00,71.43,1,0.83,0.015625, 357.14 ,107.74179964,,,,,,8844.1011817141,0.138189081,,103730.695463478,1.6207921166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,125,-14.64670000,135.65970000,Roper,Australia,Gulf of Carpentaria,75.00,75000.00,500,>2000,Mountain,Tr,A,S,Tr-A-S,4,126.7550584,4.00,,53.33,53.33,,,,,,,,,126.7550584,,,,,,10836.2756854075,0.1444836758,,120861.103823991,1.6114813843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,126,-26.00000000,32.58300000,Umbeluzi,Mozambique,Indian,5.60,5600.00,200,1100,Mountain,Tr,A,S,Tr-A-S,0.31,9.823517026,0.31,,55.36,55.36,,,,,,,,,9.823517026,,,,,,443.1055334756,0.0791259881,,10907.1166418239,1.9476994003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1520,127,-34.79700000,-56.36941000,Santa Lucia,Uruguay,Atlantic,9.00,9000.00,200,>100,Lowland,Te,A,W,Te-A-W,0.5,15.8443823,0.50,,55.56,55.56,,,,,,,,,15.8443823,,,,,,805.4110090761,0.0894901121,,17098.5390059313,1.8998376673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,128,-20.93458000,35.10841000,Save,Mozambique,Indian,88.00,88000.00,710,1700,Mountain,Tr,SA,S,Tr-SA-S,5,158.443823,5.00,,56.82,56.82,,,,,,,,,158.443823,,,,,,14322.4581405871,0.1627552061,,149082.736776241,1.6941220088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1491,129,-10.08194000,-78.17556000,Huarmey,Peru,Pacific,2.10,2100.00,90,>4000,High Mountain,STr,A,S,STr-A-S,0.12,3.802651752,0.12,,57.14,57.14,,,,,,,,,3.802651752,,,,,,135.2949585015,0.0644261707,,4467.5280769267,2.1273943223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,130,34.03955000,-6.82483000,Bou Regreg,Morroco,Atlantic,9.80,9800.00,180,>500,Upland,STr,A,W,STr-A-W,0.56,17.745708176,0.56,,57.14,57.14,4.7,,0.48,8392.86,,,,,17.745708176,,,,,,927.9831488333,0.094692158,,19021.5978714525,1.9409793746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,131,38.17438000,118.81596000,Huanghe,China,Yellow Sea,750.00,750000.00,5500,3100,High Mountain,Te,A,S/Au,Te-A-S/Au,43,1362.6168778,15.00,43.00,20.00,57.33,150,1100,0.20,10000.00,21,,0.028," 1,400.00 ",1362.6168778,,,,,,210931.10398063,0.281241472,,1127959.68150789,1.503946242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,132,-13.15426200,-38.87381200,Jiquiniça,Brazil,Atlantic,6.00,6000.00,,<500,Lowland,Tr,H,S,Tr-H-S,0.35,11.09106761,0.35,,58.33,58.33,,,,,,,,,11.09106761,,,,,,515.6916645104,0.0859486108,,12225.8373076758,2.0376395513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,133,16.94936000,42.54829000,Wadi Jizan,Saudi Arabia,Red Sea,1.20,1200.00,70,980,Upland,STr,A,D,STr-A-D,0.07,2.218213522,0.07,,58.33,58.33,,,,,,,,,2.218213522,,,,,,68.9727601997,0.0574773002,,2691.0356009475,2.2425296675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,134,-8.49108000,-78.87011000,Viru,Peru,Pacific,2.00,2000.00,75,3000,High Mountain,STr,A,S,STr-A-S,0.12,3.802651752,0.12,,60.00,60.00,,,,,,,,,3.802651752,,,,,,135.2949585015,0.0676474793,,4467.5280769267,2.2337640385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,135,-32.68529000,28.37526000,Great Kei,South Africa,Indian,20.00,20000.00,220,2800,Mountain,STr,A,S,STr-A-S,1.2,38.02651752,1.20,,60.00,60.00,,,,,,,,,38.02651752,,,,,,2405.9223898524,0.1202961195,,38952.5275874091,1.9476263794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1512,136,-15.70481000,-74.54174000,Yauca,Peru,Pacific,4.50,4500.00,80,>4000,High Mountain,STr,A,S,STr-A-S,0.27,8.555966442,0.27,,60.00,60.00,,,,,,,,,8.555966442,,,,,,372.8290647371,0.0828509033,,9578.1978438257,2.1284884097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1485,137,-9.44390000,-78.39843000,Casma,Peru,Pacific,2.90,2900.00,100,4500,High Mountain,STr,A,S,STr-A-S,0.18,5.703977628,0.18,,62.07,62.07,,,,,,,,,5.703977628,,,,,,224.5927266003,0.0774457678,,6541.4729070486,2.2556803128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,138,36.67022200,-4.42793900,Guadalhorce,Spain,Mediterranean,3.20,3200.00,154,1700,Mountain,Te,SA,W,Te-SA-W,0.2,6.33775292,0.20,,62.50,62.50,0.09,,0.03,450.00,,,,,6.33775292,,,,,,256.207920058,0.080064975,,7222.8570354602,2.2571428236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,139,69.67707000,-128.95000000,Anderson,Canada,Beaufort Sea,56.00,56000.00,750,<200,Coastal Plain,Ar,A,S,Ar-A-S,3.5,110.9106761,3.50,,62.50,62.50,,,,,1.1,,0.0196428571, 314.29 ,110.9106761,,,,,,9170.4386892759,0.1637578337,,106597.486754694,1.9035265492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
